"Date";"DeviceTypeId";"CampaignId";"CampaignName";"Clicks";"Shows";"Cost";"QualityScore";"AdNetworkType2"
15.12.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Search partners"
15.12.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;9;"Google search"
15.12.2020;2;9305360589;"CampaignName_1";2,0;10,0;71,177;8;"Google search"
15.12.2020;2;9305360589;"CampaignName_1";2,0;6,0;0,296;10;"Google search"
15.12.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;8;"Google search"
15.12.2020;1;9305360589;"CampaignName_1";0,0;3,0;0,0;9;"Google search"
15.12.2020;2;11293632202;"CampaignName_12";0,0;3,0;0,0;null;"Display Network"
15.12.2020;2;11293632202;"CampaignName_12";0,0;5,0;0,0;null;"Display Network"
15.12.2020;2;11293632202;"CampaignName_12";0,0;16,0;0,0;null;"Display Network"
15.12.2020;3;11293632202;"CampaignName_12";0,0;2,0;0,0;null;"Display Network"
15.12.2020;2;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
16.12.2020;1;11293632202;"CampaignName_12";0,0;2,0;0,0;null;"Display Network"
16.12.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
16.12.2020;2;9305360355;"CampaignName_3";3,0;3,0;189,758;8;"Google search"
16.12.2020;2;9305360355;"CampaignName_3";5,0;15,0;4,709;10;"Google search"
16.12.2020;2;11293632202;"CampaignName_12";0,0;8,0;0,0;null;"Display Network"
16.12.2020;1;9305360361;"CampaignName_4";1,0;2,0;214,334;10;"Google search"
16.12.2020;2;9305360580;"CampaignName_2";5,0;11,0;40,115;8;"Google search"
16.12.2020;2;9305360355;"CampaignName_3";1,0;3,0;71,36;10;"Google search"
16.12.2020;1;9305360589;"CampaignName_1";2,0;5,0;77,437;10;"Google search"
16.12.2020;2;9305360361;"CampaignName_4";0,0;3,0;0,0;8;"Google search"
16.12.2020;1;9305360580;"CampaignName_2";1,0;6,0;24,633;8;"Google search"
16.12.2020;2;9305360589;"CampaignName_1";0,0;3,0;0,0;9;"Google search"
16.12.2020;2;9305360580;"CampaignName_2";1,0;2,0;90,818;8;"Google search"
16.12.2020;2;11322081824;"CampaignName_10";0,0;2,0;0,0;null;"Display Network"
16.12.2020;2;11293632202;"CampaignName_12";1,0;19,0;1,685;null;"Display Network"
16.12.2020;2;9305360580;"CampaignName_2";8,0;24,0;81,258;10;"Google search"
16.12.2020;1;9305360355;"CampaignName_3";3,0;6,0;20,36;8;"Google search"
16.12.2020;2;9305360589;"CampaignName_1";5,0;8,0;51,973;10;"Google search"
16.12.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;9;"Google search"
16.12.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;9;"Google search"
16.12.2020;2;9305360589;"CampaignName_1";1,0;5,0;25,465;8;"Google search"
16.12.2020;1;9305360361;"CampaignName_4";1,0;3,0;8,742;10;"Google search"
16.12.2020;1;9305360580;"CampaignName_2";1,0;6,0;0,226;8;"Google search"
16.12.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;10;"Search partners"
16.12.2020;2;9305360355;"CampaignName_3";24,0;66,0;473,342;8;"Google search"
16.12.2020;1;9305360580;"CampaignName_2";5,0;11,0;1,495;10;"Google search"
16.12.2020;1;9305360589;"CampaignName_1";0,0;2,0;0,0;8;"Search partners"
16.12.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
16.12.2020;2;9305360355;"CampaignName_3";14,0;41,0;275,063;8;"Google search"
16.12.2020;2;9305360355;"CampaignName_3";2,0;3,0;17,54;8;"Google search"
16.12.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;10;"Search partners"
16.12.2020;2;9305360355;"CampaignName_3";0,0;6,0;0,0;10;"Search partners"
16.12.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;8;"Search partners"
16.12.2020;1;9305360361;"CampaignName_4";1,0;2,0;2,51;8;"Google search"
16.12.2020;2;11293632202;"CampaignName_12";0,0;2,0;0,0;null;"Display Network"
16.12.2020;2;9305360589;"CampaignName_1";2,0;3,0;19,049;8;"Google search"
16.12.2020;2;9305360361;"CampaignName_4";6,0;10,0;30,371;10;"Google search"
16.12.2020;1;9305360355;"CampaignName_3";2,0;8,0;20,417;8;"Google search"
16.12.2020;2;11322081824;"CampaignName_10";0,0;6,0;0,0;null;"Display Network"
16.12.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;8;"Search partners"
16.12.2020;2;9305360361;"CampaignName_4";2,0;3,0;9,56;8;"Google search"
16.12.2020;1;9305360355;"CampaignName_3";2,0;8,0;11,83;10;"Google search"
16.12.2020;2;9305360355;"CampaignName_3";33,0;76,0;453,611;10;"Google search"
17.12.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;10;"Search partners"
17.12.2020;2;9305360355;"CampaignName_3";1,0;2,0;236,302;8;"Google search"
17.12.2020;1;9305360355;"CampaignName_3";2,0;8,0;26,734;8;"Google search"
17.12.2020;1;9305360355;"CampaignName_3";1,0;6,0;53,242;10;"Google search"
17.12.2020;2;9305360355;"CampaignName_3";8,0;21,0;42,61;10;"Google search"
17.12.2020;2;9305360355;"CampaignName_3";3,0;10,0;65,805;8;"Google search"
17.12.2020;2;9305360361;"CampaignName_4";6,0;10,0;14,072;10;"Google search"
17.12.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;9;"Google search"
17.12.2020;1;9305360580;"CampaignName_2";0,0;6,0;0,0;8;"Google search"
17.12.2020;2;9305360580;"CampaignName_2";6,0;23,0;58,402;8;"Google search"
17.12.2020;1;9305360580;"CampaignName_2";1,0;2,0;54,313;8;"Google search"
17.12.2020;1;9305360589;"CampaignName_1";1,0;6,0;16,991;10;"Google search"
17.12.2020;2;9305360589;"CampaignName_1";0,0;3,0;0,0;9;"Google search"
17.12.2020;3;11293632202;"CampaignName_12";0,0;2,0;0,0;null;"Display Network"
17.12.2020;1;9305360355;"CampaignName_3";2,0;18,0;16,116;8;"Google search"
17.12.2020;2;9305360355;"CampaignName_3";20,0;47,0;368,912;8;"Google search"
17.12.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
17.12.2020;1;9305360355;"CampaignName_3";7,0;16,0;314,289;10;"Google search"
17.12.2020;2;9305360355;"CampaignName_3";28,0;58,0;218,649;10;"Google search"
17.12.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
17.12.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;10;"Google search"
17.12.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
17.12.2020;2;9305360355;"CampaignName_3";1,0;2,0;87,434;8;"Google search"
17.12.2020;2;9305360355;"CampaignName_3";9,0;28,0;73,926;8;"Google search"
17.12.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
17.12.2020;2;9305360361;"CampaignName_4";2,0;11,0;29,624;8;"Google search"
17.12.2020;1;9305360361;"CampaignName_4";3,0;18,0;30,245;10;"Google search"
17.12.2020;2;9305360361;"CampaignName_4";2,0;3,0;16,906;8;"Google search"
17.12.2020;1;9305360580;"CampaignName_2";2,0;10,0;89,507;10;"Google search"
17.12.2020;2;9305360580;"CampaignName_2";5,0;15,0;80,729;10;"Google search"
17.12.2020;2;9305360580;"CampaignName_2";2,0;6,0;19,909;8;"Google search"
17.12.2020;2;9305360580;"CampaignName_2";2,0;8,0;15,566;9;"Google search"
17.12.2020;2;9305360589;"CampaignName_1";9,0;15,0;82,598;8;"Google search"
17.12.2020;2;9305360589;"CampaignName_1";7,0;15,0;33,812;10;"Google search"
17.12.2020;1;9305360589;"CampaignName_1";0,0;2,0;0,0;10;"Search partners"
17.12.2020;2;9305360589;"CampaignName_1";2,0;6,0;39,48;8;"Google search"
17.12.2020;2;11293632202;"CampaignName_12";1,0;10,0;1,934;null;"Display Network"
17.12.2020;2;11293632202;"CampaignName_12";0,0;31,0;0,0;null;"Display Network"
17.12.2020;2;11322081824;"CampaignName_10";0,0;3,0;0,0;null;"Display Network"
17.12.2020;2;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
18.12.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;10;"Google search"
18.12.2020;2;9305360580;"CampaignName_2";3,0;3,0;59,107;9;"Google search"
18.12.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;10;"Search partners"
18.12.2020;2;9305360589;"CampaignName_1";14,0;36,0;102,902;10;"Google search"
18.12.2020;1;9305360361;"CampaignName_4";0,0;3,0;0,0;10;"Search partners"
18.12.2020;2;9305360355;"CampaignName_3";0,0;11,0;0,0;10;"Search partners"
18.12.2020;2;9305360355;"CampaignName_3";32,0;102,0;350,639;10;"Google search"
18.12.2020;1;9305360355;"CampaignName_3";3,0;19,0;79,454;10;"Google search"
18.12.2020;1;9305360589;"CampaignName_1";0,0;2,0;0,0;8;"Google search"
18.12.2020;2;9305360361;"CampaignName_4";1,0;2,0;10,152;8;"Google search"
18.12.2020;1;9305360361;"CampaignName_4";1,0;2,0;0,423;8;"Google search"
18.12.2020;2;9305360589;"CampaignName_1";1,0;2,0;1,452;9;"Google search"
18.12.2020;2;9305360580;"CampaignName_2";2,0;3,0;38,183;8;"Google search"
18.12.2020;1;9305360589;"CampaignName_1";3,0;8,0;24,661;9;"Google search"
18.12.2020;2;9305360361;"CampaignName_4";3,0;11,0;8,347;8;"Google search"
18.12.2020;1;9305360361;"CampaignName_4";1,0;2,0;58,543;8;"Google search"
18.12.2020;2;11293632202;"CampaignName_12";0,0;10,0;0,0;null;"Display Network"
18.12.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
18.12.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
18.12.2020;1;9305360355;"CampaignName_3";2,0;5,0;38,902;10;"Google search"
18.12.2020;2;9305360355;"CampaignName_3";13,0;29,0;163,391;10;"Google search"
18.12.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
18.12.2020;2;9305360355;"CampaignName_3";17,0;50,0;272,426;8;"Google search"
18.12.2020;1;9305360355;"CampaignName_3";1,0;3,0;0,226;8;"Google search"
18.12.2020;1;9305360589;"CampaignName_1";3,0;8,0;51,634;8;"Google search"
18.12.2020;1;9305360589;"CampaignName_1";6,0;15,0;142,086;10;"Google search"
18.12.2020;2;9305360580;"CampaignName_2";0,0;6,0;0,0;8;"Google search"
18.12.2020;2;9305360361;"CampaignName_4";2,0;10,0;15,82;10;"Google search"
18.12.2020;1;9305360355;"CampaignName_3";1,0;2,0;57,613;10;"Google search"
18.12.2020;2;9305360361;"CampaignName_4";1,0;3,0;4,399;9;"Google search"
18.12.2020;1;9305360589;"CampaignName_1";0,0;2,0;0,0;8;"Search partners"
18.12.2020;1;9305360361;"CampaignName_4";2,0;8,0;0,649;10;"Google search"
18.12.2020;2;9305360589;"CampaignName_1";15,0;41,0;205,169;8;"Google search"
18.12.2020;2;9305360361;"CampaignName_4";0,0;3,0;0,0;10;"Search partners"
18.12.2020;2;9305360589;"CampaignName_1";17,0;24,0;287,429;8;"Google search"
18.12.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;10;"Search partners"
18.12.2020;2;9305360361;"CampaignName_4";0,0;6,0;0,0;10;"Google search"
18.12.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Search partners"
18.12.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;8;"Google search"
18.12.2020;3;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
18.12.2020;1;9305360355;"CampaignName_3";6,0;13,0;160,444;8;"Google search"
18.12.2020;1;9305360580;"CampaignName_2";0,0;3,0;0,0;10;"Google search"
18.12.2020;2;9305360580;"CampaignName_2";5,0;10,0;37,802;10;"Google search"
18.12.2020;3;9305360355;"CampaignName_3";1,0;2,0;13,522;8;"Google search"
18.12.2020;1;9305360355;"CampaignName_3";1,0;3,0;0,423;8;"Google search"
18.12.2020;2;11293632202;"CampaignName_12";0,0;5,0;0,0;null;"Display Network"
18.12.2020;2;9305360355;"CampaignName_3";15,0;32,0;129,523;8;"Google search"
19.12.2020;1;9305360355;"CampaignName_3";3,0;10,0;64,085;8;"Google search"
19.12.2020;2;9305360355;"CampaignName_3";8,0;44,0;63,337;8;"Google search"
19.12.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
19.12.2020;2;9305360355;"CampaignName_3";23,0;58,0;304,193;10;"Google search"
19.12.2020;3;9305360355;"CampaignName_3";1,0;2,0;37,844;10;"Google search"
19.12.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;10;"Search partners"
19.12.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;8;"Google search"
19.12.2020;2;9305360355;"CampaignName_3";1,0;2,0;20,262;8;"Google search"
19.12.2020;1;9305360355;"CampaignName_3";0,0;3,0;0,0;10;"Google search"
19.12.2020;2;9305360355;"CampaignName_3";9,0;16,0;75,886;10;"Google search"
19.12.2020;2;9305360361;"CampaignName_4";3,0;13,0;56,738;8;"Google search"
19.12.2020;1;9305360361;"CampaignName_4";0,0;3,0;0,0;10;"Google search"
19.12.2020;2;9305360361;"CampaignName_4";6,0;21,0;27,707;10;"Google search"
19.12.2020;2;9305360361;"CampaignName_4";1,0;5,0;8,347;8;"Google search"
19.12.2020;2;9305360361;"CampaignName_4";1,0;2,0;8,897;9;"Google search"
19.12.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Google search"
19.12.2020;2;9305360580;"CampaignName_2";1,0;2,0;12,718;8;"Google search"
19.12.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;10;"Google search"
19.12.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Google search"
19.12.2020;1;9305360589;"CampaignName_1";1,0;3,0;0,86;8;"Google search"
19.12.2020;2;9305360589;"CampaignName_1";8,0;28,0;90,099;10;"Google search"
19.12.2020;1;9305360589;"CampaignName_1";1,0;2,0;41,369;9;"Google search"
19.12.2020;2;11293632202;"CampaignName_12";0,0;13,0;0,0;null;"Display Network"
19.12.2020;1;11293632202;"CampaignName_12";0,0;2,0;0,0;null;"Display Network"
19.12.2020;1;11293632202;"CampaignName_12";0,0;3,0;0,0;null;"Display Network"
19.12.2020;3;11293632202;"CampaignName_12";0,0;42,0;0,0;null;"Display Network"
19.12.2020;2;11322081824;"CampaignName_10";0,0;2,0;0,0;null;"Display Network"
19.12.2020;2;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
19.12.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;8;"Search partners"
19.12.2020;1;9305360355;"CampaignName_3";2,0;11,0;0,451;10;"Google search"
19.12.2020;1;9305360355;"CampaignName_3";1,0;6,0;6,303;8;"Google search"
19.12.2020;2;9305360355;"CampaignName_3";9,0;29,0;168,439;8;"Google search"
19.12.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;8;"Google search"
19.12.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;10;"Search partners"
19.12.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;10;"Google search"
19.12.2020;2;9305360361;"CampaignName_4";1,0;2,0;0,155;8;"Google search"
19.12.2020;2;9305360580;"CampaignName_2";1,0;6,0;11,745;10;"Google search"
19.12.2020;2;9305360589;"CampaignName_1";8,0;21,0;168,678;8;"Google search"
19.12.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;8;"Search partners"
19.12.2020;1;9305360589;"CampaignName_1";0,0;3,0;0,0;10;"Google search"
19.12.2020;2;9305360589;"CampaignName_1";6,0;11,0;50,464;8;"Google search"
19.12.2020;2;9305360589;"CampaignName_1";2,0;3,0;9,165;9;"Google search"
19.12.2020;2;11292874511;"CampaignName_15";0,0;2,0;0,0;null;"Display Network"
19.12.2020;2;11293632202;"CampaignName_12";1,0;94,0;1,795;null;"Display Network"
20.12.2020;2;9305360355;"CampaignName_3";22,0;78,0;170,37;10;"Google search"
20.12.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;10;"Search partners"
20.12.2020;2;9305360355;"CampaignName_3";2,0;2,0;0,282;10;"Google search"
20.12.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
20.12.2020;2;9305360355;"CampaignName_3";3,0;5,0;57,711;8;"Google search"
20.12.2020;3;9305360361;"CampaignName_4";0,0;2,0;0,0;8;"Google search"
20.12.2020;2;9305360361;"CampaignName_4";2,0;8,0;18,175;10;"Google search"
20.12.2020;2;9305360361;"CampaignName_4";1,0;2,0;7,628;8;"Google search"
20.12.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Google search"
20.12.2020;2;9305360580;"CampaignName_2";0,0;3,0;0,0;8;"Google search"
20.12.2020;2;9305360580;"CampaignName_2";0,0;5,0;0,0;8;"Search partners"
20.12.2020;2;9305360580;"CampaignName_2";5,0;11,0;0,832;10;"Google search"
20.12.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;10;"Search partners"
20.12.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;10;"Google search"
20.12.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;8;"Search partners"
20.12.2020;1;9305360589;"CampaignName_1";1,0;2,0;53,947;10;"Google search"
20.12.2020;2;9305360589;"CampaignName_1";1,0;6,0;16,539;8;"Google search"
20.12.2020;2;11293632202;"CampaignName_12";0,0;3,0;0,0;null;"Display Network"
20.12.2020;2;11322081824;"CampaignName_10";0,0;2,0;0,0;null;"Display Network"
20.12.2020;2;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
20.12.2020;2;9305360355;"CampaignName_3";9,0;34,0;135,6;8;"Google search"
20.12.2020;1;9305360355;"CampaignName_3";0,0;6,0;0,0;10;"Google search"
20.12.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Google search"
20.12.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
20.12.2020;2;9305360355;"CampaignName_3";16,0;32,0;412,496;8;"Google search"
20.12.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
20.12.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;8;"Search partners"
20.12.2020;2;9305360355;"CampaignName_3";7,0;16,0;77,691;10;"Google search"
20.12.2020;1;9305360355;"CampaignName_3";1,0;2,0;52,1;8;"Google search"
20.12.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
20.12.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
20.12.2020;1;9305360361;"CampaignName_4";0,0;5,0;0,0;8;"Google search"
20.12.2020;2;9305360361;"CampaignName_4";3,0;6,0;3,44;8;"Google search"
20.12.2020;1;9305360361;"CampaignName_4";1,0;2,0;11,844;10;"Google search"
20.12.2020;2;9305360361;"CampaignName_4";2,0;2,0;0,31;9;"Google search"
20.12.2020;1;9305360580;"CampaignName_2";0,0;6,0;0,0;10;"Google search"
20.12.2020;2;9305360580;"CampaignName_2";0,0;3,0;0,0;8;"Google search"
20.12.2020;1;9305360589;"CampaignName_1";0,0;3,0;0,0;8;"Google search"
20.12.2020;2;9305360589;"CampaignName_1";9,0;19,0;118,75;8;"Google search"
20.12.2020;2;9305360589;"CampaignName_1";12,0;21,0;107,132;10;"Google search"
20.12.2020;2;9305360589;"CampaignName_1";1,0;2,0;0,141;9;"Google search"
20.12.2020;2;11292874511;"CampaignName_15";0,0;2,0;0,0;null;"Display Network"
20.12.2020;2;11293632202;"CampaignName_12";0,0;23,0;0,0;null;"Display Network"
21.12.2020;2;9305360355;"CampaignName_3";8,0;24,0;130,792;8;"Google search"
21.12.2020;2;9305360355;"CampaignName_3";1,0;3,0;4,103;8;"Google search"
21.12.2020;2;9305360361;"CampaignName_4";3,0;10,0;55,103;8;"Google search"
21.12.2020;2;9305360361;"CampaignName_4";2,0;5,0;17,117;10;"Google search"
21.12.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;10;"Search partners"
21.12.2020;2;9305360361;"CampaignName_4";0,0;3,0;0,0;8;"Google search"
21.12.2020;2;9305360361;"CampaignName_4";1,0;3,0;5,358;9;"Google search"
21.12.2020;3;9305360361;"CampaignName_4";1,0;2,0;30,456;9;"Google search"
21.12.2020;1;9305360580;"CampaignName_2";0,0;8,0;0,0;8;"Google search"
21.12.2020;2;9305360580;"CampaignName_2";8,0;18,0;60,898;8;"Google search"
21.12.2020;1;9305360580;"CampaignName_2";7,0;11,0;81,907;10;"Google search"
21.12.2020;2;9305360580;"CampaignName_2";3,0;10,0;24,449;10;"Google search"
21.12.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;10;"Search partners"
21.12.2020;1;9305360589;"CampaignName_1";0,0;2,0;0,0;8;"Google search"
21.12.2020;2;9305360589;"CampaignName_1";5,0;8,0;35,137;8;"Google search"
21.12.2020;2;9305360589;"CampaignName_1";3,0;15,0;1,382;10;"Google search"
21.12.2020;2;9305360589;"CampaignName_1";1,0;2,0;1,297;8;"Google search"
21.12.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;8;"Search partners"
21.12.2020;1;11293632202;"CampaignName_12";0,0;3,0;0,0;null;"Display Network"
21.12.2020;1;9305360355;"CampaignName_3";1,0;3,0;29,963;8;"Google search"
21.12.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
21.12.2020;1;9305360355;"CampaignName_3";5,0;19,0;199,036;10;"Google search"
21.12.2020;2;9305360355;"CampaignName_3";16,0;50,0;159,429;10;"Google search"
21.12.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;10;"Search partners"
21.12.2020;1;9305360355;"CampaignName_3";1,0;2,0;296,354;8;"Google search"
21.12.2020;2;9305360355;"CampaignName_3";9,0;39,0;59,474;8;"Google search"
21.12.2020;1;9305360355;"CampaignName_3";1,0;5,0;0,423;10;"Google search"
21.12.2020;2;9305360355;"CampaignName_3";6,0;16,0;54,638;10;"Google search"
21.12.2020;1;9305360361;"CampaignName_4";0,0;2,0;0,0;8;"Google search"
21.12.2020;1;9305360580;"CampaignName_2";0,0;3,0;0,0;8;"Google search"
21.12.2020;2;9305360580;"CampaignName_2";2,0;5,0;14,086;8;"Google search"
21.12.2020;2;9305360580;"CampaignName_2";1,0;5,0;1,946;10;"Google search"
21.12.2020;1;9305360589;"CampaignName_1";2,0;5,0;0,451;10;"Google search"
21.12.2020;2;9305360589;"CampaignName_1";1,0;3,0;18,88;9;"Google search"
21.12.2020;2;11293632202;"CampaignName_12";0,0;6,0;0,0;null;"Display Network"
21.12.2020;2;11293632202;"CampaignName_12";0,0;3,0;0,0;null;"Display Network"
21.12.2020;2;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
21.12.2020;2;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
22.12.2020;1;9305360355;"CampaignName_3";2,0;11,0;61,476;10;"Google search"
22.12.2020;2;9305360355;"CampaignName_3";26,0;76,0;246,186;10;"Google search"
22.12.2020;2;9305360355;"CampaignName_3";1,0;2,0;26,959;8;"Google search"
22.12.2020;1;9305360355;"CampaignName_3";2,0;3,0;8,277;8;"Google search"
22.12.2020;2;9305360355;"CampaignName_3";15,0;32,0;447,442;8;"Google search"
22.12.2020;1;9305360355;"CampaignName_3";2,0;5,0;24,069;10;"Google search"
22.12.2020;2;9305360355;"CampaignName_3";2,0;6,0;33,417;10;"Google search"
22.12.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;10;"Search partners"
22.12.2020;2;9305360355;"CampaignName_3";1,0;3,0;10,533;8;"Google search"
22.12.2020;1;9305360361;"CampaignName_4";0,0;5,0;0,0;8;"Google search"
22.12.2020;2;9305360361;"CampaignName_4";2,0;2,0;1,128;8;"Google search"
22.12.2020;2;9305360580;"CampaignName_2";8,0;11,0;98,46;8;"Google search"
22.12.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Google search"
22.12.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;10;"Google search"
22.12.2020;2;9305360589;"CampaignName_1";0,0;3,0;0,0;8;"Google search"
22.12.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;9;"Search partners"
22.12.2020;2;9305360589;"CampaignName_1";2,0;2,0;7,388;8;"Google search"
22.12.2020;1;11322505651;"CampaignName_11";0,0;5,0;0,0;null;"Display Network"
22.12.2020;1;9305360355;"CampaignName_3";2,0;5,0;100,871;8;"Google search"
22.12.2020;2;9305360355;"CampaignName_3";8,0;15,0;72,7;8;"Google search"
22.12.2020;2;9305360355;"CampaignName_3";0,0;19,0;0,0;10;"Search partners"
22.12.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
22.12.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;10;"Google search"
22.12.2020;1;9305360361;"CampaignName_4";1,0;2,0;49,604;10;"Google search"
22.12.2020;2;9305360361;"CampaignName_4";1,0;3,0;0,141;10;"Google search"
22.12.2020;2;9305360361;"CampaignName_4";2,0;3,0;5,217;8;"Google search"
22.12.2020;1;9305360361;"CampaignName_4";0,0;2,0;0,0;9;"Google search"
22.12.2020;2;9305360361;"CampaignName_4";1,0;2,0;5,471;9;"Google search"
22.12.2020;1;9305360580;"CampaignName_2";5,0;11,0;56,597;8;"Google search"
22.12.2020;1;9305360580;"CampaignName_2";3,0;15,0;31,57;10;"Google search"
22.12.2020;2;9305360580;"CampaignName_2";5,0;13,0;47,08;10;"Google search"
22.12.2020;1;9305360589;"CampaignName_1";0,0;3,0;0,0;8;"Google search"
22.12.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;8;"Search partners"
22.12.2020;2;9305360589;"CampaignName_1";2,0;10,0;0,31;9;"Google search"
22.12.2020;1;9305360589;"CampaignName_1";0,0;2,0;0,0;9;"Google search"
22.12.2020;2;9305360589;"CampaignName_1";1,0;2,0;3,751;9;"Google search"
22.12.2020;2;11293632202;"CampaignName_12";0,0;5,0;0,0;null;"Display Network"
22.12.2020;2;11293632202;"CampaignName_12";0,0;2,0;0,0;null;"Display Network"
22.12.2020;2;11293632202;"CampaignName_12";2,0;29,0;3,965;null;"Display Network"
22.12.2020;2;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
22.12.2020;2;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
23.12.2020;2;9305360355;"CampaignName_3";0,0;6,0;0,0;8;"Search partners"
23.12.2020;2;9305360355;"CampaignName_3";2,0;3,0;25,634;8;"Google search"
23.12.2020;2;9305360355;"CampaignName_3";18,0;53,0;267,505;8;"Google search"
23.12.2020;1;9305360355;"CampaignName_3";6,0;10,0;85,39;10;"Google search"
23.12.2020;2;9305360355;"CampaignName_3";6,0;19,0;85,996;10;"Google search"
23.12.2020;1;9305360361;"CampaignName_4";1,0;2,0;0,226;8;"Google search"
23.12.2020;2;9305360361;"CampaignName_4";7,0;21,0;65,551;10;"Google search"
23.12.2020;2;9305360361;"CampaignName_4";1,0;6,0;7,121;8;"Google search"
23.12.2020;1;9305360361;"CampaignName_4";1,0;2,0;0,226;9;"Google search"
23.12.2020;2;9305360361;"CampaignName_4";2,0;3,0;4,145;9;"Google search"
23.12.2020;2;9305360580;"CampaignName_2";6,0;10,0;36,124;8;"Google search"
23.12.2020;2;9305360580;"CampaignName_2";0,0;8,0;0,0;8;"Search partners"
23.12.2020;1;9305360580;"CampaignName_2";0,0;15,0;0,0;10;"Google search"
23.12.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Search partners"
23.12.2020;1;9305360580;"CampaignName_2";1,0;3,0;8,474;8;"Google search"
