"Date";"CampaignId";"CampaignName";"AdSetId";"AdsetName";"AdId";"AdName";"DeviceTypeId";"Clicks";"Shows";"Budget";"JActions"
15.10.2020;23845752858210291;"CampaignName_71";23845752858220291;"AdsetName_31";23845752858200291;"AdName_25";2;26,0;8406,0;904,337;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 25
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 25
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"",
    ""value"": 6
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 6
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 942
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 3
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 75
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 967
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 967
  },
  {
    ""action_type"": ""omni_add_to_cart"",
    ""value"": 6
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 6
  },
  {
    ""action_type"": ""add_to_cart"",
    ""value"": 6
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 6
  }
]"
15.10.2020;23845752858210291;"CampaignName_71";23845752858220291;"AdsetName_31";23845752858200291;"AdName_25";3;0,0;16,0;2,001;"[
  {
    ""action_type"": ""video_view"",
    ""value"": 1
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 1
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 1
  }
]"
15.10.2020;23845752858210291;"CampaignName_71";23845752858220291;"AdsetName_31";23845752858200291;"AdName_25";3;0,0;12,0;2,444;null
15.10.2020;23845752858210291;"CampaignName_71";23845752858220291;"AdsetName_31";23845752858200291;"AdName_25";2;28,0;5634,0;634,999;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 27
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 27
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 1
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 679
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 1
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 40
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 706
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 706
  },
  {
    ""action_type"": ""omni_add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 1
  },
  {
    ""action_type"": ""add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 1
  }
]"
15.10.2020;23845752858210291;"CampaignName_71";23845752858220291;"AdsetName_31";23845752858230291;"AdName_20";2;14,0;7534,0;816,556;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 10
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 13
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 5
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 477
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 5
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 121
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 490
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 490
  },
  {
    ""action_type"": ""omni_add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 5
  },
  {
    ""action_type"": ""add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 5
  }
]"
15.10.2020;23845752858210291;"CampaignName_71";23845752858220291;"AdsetName_31";23845752858230291;"AdName_20";3;0,0;7,0;0,623;"[
  {
    ""action_type"": ""video_view"",
    ""value"": 1
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 1
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 1
  }
]"
15.10.2020;23845752858210291;"CampaignName_71";23845752858220291;"AdsetName_31";23845752858230291;"AdName_20";3;0,0;12,0;1,017;"[
  {
    ""action_type"": ""video_view"",
    ""value"": 3
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 3
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 3
  }
]"
15.10.2020;23845752858210291;"CampaignName_71";23845752858220291;"AdsetName_31";23845752858230291;"AdName_20";2;12,0;7956,0;561,257;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 11
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 11
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 2
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_purchase"",
    ""value"": 1
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 466
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 1
  },
  {
    ""action_type"": ""offsite_conversion.custom.688225158437026"",
    ""value"": 1
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 42
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 477
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 477
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 2
  },
  {
    ""action_type"": ""omni_purchase"",
    ""value"": 1
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 2
  },
  {
    ""action_type"": ""purchase"",
    ""value"": 1
  }
]"
15.10.2020;23845752858210291;"CampaignName_71";23845752858220291;"AdsetName_31";23845752858230291;"AdName_20";0;0,0;1,0;0,033;null
15.10.2020;23845752858210291;"CampaignName_71";23845752858220291;"AdsetName_31";23845752858240291;"AdName_26";2;1,0;383,0;70,946;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 1
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 1
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 77
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 3
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 78
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 78
  }
]"
15.10.2020;23845752858210291;"CampaignName_71";23845752858220291;"AdsetName_31";23845752858240291;"AdName_26";2;1,0;605,0;75,358;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 1
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 1
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 112
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 3
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 113
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 113
  }
]"
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867260291;"AdName_26";2;3,0;747,0;131,134;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 1
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 3
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 164
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 12
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 167
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 167
  }
]"
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867260291;"AdName_26";3;0,0;3,0;1,296;null
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867260291;"AdName_26";2;3,0;1436,0;176,3;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 2
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 3
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 2
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 287
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 2
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 14
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 290
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 290
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 2
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 2
  }
]"
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867280291;"AdName_21";2;63,0;9292,0;4605,3;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 54
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 60
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"",
    ""value"": 24
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 10
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_purchase"",
    ""value"": 3
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 3112
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 8
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 161
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 3172
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 3172
  },
  {
    ""action_type"": ""omni_add_to_cart"",
    ""value"": 24
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 10
  },
  {
    ""action_type"": ""omni_purchase"",
    ""value"": 3
  },
  {
    ""action_type"": ""add_to_cart"",
    ""value"": 24
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 10
  },
  {
    ""action_type"": ""purchase"",
    ""value"": 3
  }
]"
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867280291;"AdName_21";3;0,0;14,0;19,926;"[
  {
    ""action_type"": ""video_view"",
    ""value"": 3
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 3
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 3
  }
]"
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867280291;"AdName_21";3;0,0;7,0;4,428;"[
  {
    ""action_type"": ""video_view"",
    ""value"": 5
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 5
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 5
  }
]"
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867280291;"AdName_21";2;19,0;2423,0;1391,638;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 15
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 18
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 1
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 811
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 2
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 46
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 829
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 829
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 1
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 1
  }
]"
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867290291;"AdName_25";2;41,0;8762,0;1009,404;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 36
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 39
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 4
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_purchase"",
    ""value"": 1
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 1051
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 2
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 139
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 1090
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 1090
  },
  {
    ""action_type"": ""omni_add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 4
  },
  {
    ""action_type"": ""omni_purchase"",
    ""value"": 1
  },
  {
    ""action_type"": ""add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 4
  },
  {
    ""action_type"": ""purchase"",
    ""value"": 1
  }
]"
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867290291;"AdName_25";3;0,0;23,0;3,575;"[
  {
    ""action_type"": ""video_view"",
    ""value"": 5
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 5
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 5
  }
]"
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867290291;"AdName_25";3;0,0;23,0;2,116;"[
  {
    ""action_type"": ""video_view"",
    ""value"": 3
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 3
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 3
  }
]"
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867290291;"AdName_25";2;63,0;13226,0;1337,994;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 59
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 60
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"",
    ""value"": 1
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 1
  },
  {
    ""action_type"": ""post"",
    ""value"": 1
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 1465
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 2
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 120
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 1526
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 1526
  },
  {
    ""action_type"": ""omni_add_to_cart"",
    ""value"": 1
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 1
  },
  {
    ""action_type"": ""add_to_cart"",
    ""value"": 1
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 1
  }
]"
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867300291;"AdName_20";2;14,0;9573,0;1214,764;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 13
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 13
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"",
    ""value"": 6
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 6
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_purchase"",
    ""value"": 1
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 716
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 5
  },
  {
    ""action_type"": ""offsite_conversion.custom.688225158437026"",
    ""value"": 1
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 144
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 729
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 729
  },
  {
    ""action_type"": ""omni_add_to_cart"",
    ""value"": 6
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 6
  },
  {
    ""action_type"": ""omni_purchase"",
    ""value"": 1
  },
  {
    ""action_type"": ""add_to_cart"",
    ""value"": 6
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 6
  },
  {
    ""action_type"": ""purchase"",
    ""value"": 1
  }
]"
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867300291;"AdName_20";3;0,0;31,0;5,625;"[
  {
    ""action_type"": ""video_view"",
    ""value"": 4
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 4
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 4
  }
]"
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867300291;"AdName_20";3;0,0;5,0;0,098;null
15.10.2020;23845752867250291;"CampaignName_81";23845752867270291;"AdsetName_51";23845752867300291;"AdName_20";2;16,0;3005,0;578,231;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 14
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 15
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"",
    ""value"": 1
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 3
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_purchase"",
    ""value"": 3
  },
  {
    ""action_type"": ""post"",
    ""value"": 1
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 242
  },
  {
    ""action_type"": ""offsite_conversion.custom.688225158437026"",
    ""value"": 2
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 69
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 258
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 258
  },
  {
    ""action_type"": ""omni_add_to_cart"",
    ""value"": 1
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 3
  },
  {
    ""action_type"": ""omni_purchase"",
    ""value"": 3
  },
  {
    ""action_type"": ""add_to_cart"",
    ""value"": 1
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 3
  },
  {
    ""action_type"": ""purchase"",
    ""value"": 3
  }
]"
15.10.2020;23845759825940291;"CampaignName_84";23845759825960291;"AdsetName_62";23845759825910291;"AdName_26";2;0,0;331,0;83,968;"[
  {
    ""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 62
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 4
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 62
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 62
  },
  {
    ""action_type"": ""omni_add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""add_to_cart"",
    ""value"": 2
  }
]"
15.10.2020;23845759825940291;"CampaignName_84";23845759825960291;"AdsetName_62";23845759825910291;"AdName_26";2;2,0;819,0;97,006;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 2
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 2
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 1
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 172
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 1
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 3
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 174
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 174
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 1
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 1
  }
]"
15.10.2020;23845759825940291;"CampaignName_84";23845759825960291;"AdsetName_62";23845759825920291;"AdName_25";2;55,0;10056,0;1311,574;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 49
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 52
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 3
  },
  {
    ""action_type"": ""post"",
    ""value"": 2
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 1236
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 1
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 120
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 1290
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 1290
  },
  {
    ""action_type"": ""omni_add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 3
  },
  {
    ""action_type"": ""add_to_cart"",
    ""value"": 2
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 3
  }
]"
15.10.2020;23845759825940291;"CampaignName_84";23845759825960291;"AdsetName_62";23845759825920291;"AdName_25";3;0,0;20,0;3,706;"[
  {
    ""action_type"": ""video_view"",
    ""value"": 3
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 3
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 3
  }
]"
15.10.2020;23845759825940291;"CampaignName_84";23845759825960291;"AdsetName_62";23845759825920291;"AdName_25";3;0,0;12,0;2,657;"[
  {
    ""action_type"": ""video_view"",
    ""value"": 1
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 1
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 1
  }
]"
15.10.2020;23845759825940291;"CampaignName_84";23845759825960291;"AdsetName_62";23845759825920291;"AdName_25";2;44,0;8393,0;1243,005;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 41
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 42
  },
  {
    ""action_type"": ""post"",
    ""value"": 2
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 923
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 91
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 967
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 967
  }
]"
15.10.2020;23845759825940291;"CampaignName_84";23845759825960291;"AdsetName_62";23845759825950291;"AdName_21";2;70,0;9709,0;5067,19;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 59
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 67
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"",
    ""value"": 14
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 7
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_purchase"",
    ""value"": 3
  },
  {
    ""action_type"": ""post"",
    ""value"": 1
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 2630
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 4
  },
  {
    ""action_type"": ""offsite_conversion.custom.688225158437026"",
    ""value"": 4
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 178
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 2698
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 2698
  },
  {
    ""action_type"": ""omni_add_to_cart"",
    ""value"": 14
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 7
  },
  {
    ""action_type"": ""omni_purchase"",
    ""value"": 3
  },
  {
    ""action_type"": ""add_to_cart"",
    ""value"": 14
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 7
  },
  {
    ""action_type"": ""purchase"",
    ""value"": 3
  }
]"
15.10.2020;23845759825940291;"CampaignName_84";23845759825960291;"AdsetName_62";23845759825950291;"AdName_21";3;0,0;26,0;17,318;"[
  {
    ""action_type"": ""video_view"",
    ""value"": 10
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 10
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 10
  }
]"
15.10.2020;23845759825940291;"CampaignName_84";23845759825960291;"AdsetName_62";23845759825950291;"AdName_21";3;0,0;11,0;5,855;"[
  {
    ""action_type"": ""video_view"",
    ""value"": 5
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 5
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 5
  }
]"
15.10.2020;23845759825940291;"CampaignName_84";23845759825960291;"AdsetName_62";23845759825950291;"AdName_21";2;50,0;6718,0;3396,555;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 40
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 48
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"",
    ""value"": 3
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 3
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_purchase"",
    ""value"": 1
  },
  {
    ""action_type"": ""post"",
    ""value"": 1
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 1891
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 5
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 103
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 1940
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 1940
  },
  {
    ""action_type"": ""omni_add_to_cart"",
    ""value"": 3
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 3
  },
  {
    ""action_type"": ""omni_purchase"",
    ""value"": 1
  },
  {
    ""action_type"": ""add_to_cart"",
    ""value"": 3
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 3
  },
  {
    ""action_type"": ""purchase"",
    ""value"": 1
  }
]"
15.10.2020;23845759897130291;"CampaignName_79";23845759897090291;"AdsetName_50";23845759897100291;"AdName_21";2;21,0;3179,0;1718,425;"[
  {
    ""action_type"": ""landing_page_view"",
    ""value"": 19
  },
  {
    ""action_type"": ""link_click"",
    ""value"": 20
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_add_to_cart"",
    ""value"": 5
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_initiate_checkout"",
    ""value"": 5
  },
  {
    ""action_type"": ""offsite_conversion.fb_pixel_purchase"",
    ""value"": 5
  },
  {
    ""action_type"": ""post"",
    ""value"": 1
  },
  {
    ""action_type"": ""video_view"",
    ""value"": 944
  },
  {
    ""action_type"": ""offsite_conversion.custom.382746462713600"",
    ""value"": 3
  },
  {
    ""action_type"": ""offsite_conversion.custom.688225158437026"",
    ""value"": 4
  },
  {
    ""action_type"": ""offsite_conversion.custom.703103973626824"",
    ""value"": 78
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 965
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 965
  },
  {
    ""action_type"": ""omni_add_to_cart"",
    ""value"": 5
  },
  {
    ""action_type"": ""omni_initiated_checkout"",
    ""value"": 5
  },
  {
    ""action_type"": ""omni_purchase"",
    ""value"": 5
  },
  {
    ""action_type"": ""add_to_cart"",
    ""value"": 5
  },
  {
    ""action_type"": ""initiate_checkout"",
    ""value"": 5
  },
  {
    ""action_type"": ""purchase"",
    ""value"": 5
  }
]"
15.10.2020;23845759897130291;"CampaignName_79";23845759897090291;"AdsetName_50";23845759897100291;"AdName_21";3;0,0;7,0;1,427;"[
  {
    ""action_type"": ""video_view"",
    ""value"": 4
  },
  {
    ""action_type"": ""post_engagement"",
    ""value"": 4
  },
  {
    ""action_type"": ""page_engagement"",
    ""value"": 4
  }
]"
