"Date";"CampaignId";"DeviceTypeId";"CampaignName";"Clicks";"Shows";"Budget";"CampaignType";"AdNetworkType"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;17,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;14,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;14,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;14,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;13,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;18,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;13,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;13,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;23,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;20,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;26,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;23,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;28,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;13,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;14,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;18,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;13,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;16,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;14,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;18,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;18,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;14,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;16,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;36,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;27,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;14,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;17,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;21,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;13,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;17,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;28,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;16,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;16,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;20,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;17,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;18,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;14,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;18,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;13,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;23,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;14,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;16,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;26,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;17,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;21,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;26,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;14,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;17,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;17,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";1,0;14,0;65,989;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;17,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;17,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;13,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;16,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;14,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;21,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;13,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;13,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;13,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;28,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;30,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;36,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;26,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;33,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;68,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;54,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;48,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;14,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;18,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;24,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;1;"CampaignName_20";0,0;20,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;11,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";1,0;3,0;55,404;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;13,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
14.10.2020;55648589;2;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
